text,title
Рухнул бабкин муж у кадочки. В руке вилка. На вилке капуста.,ЛЯЛЬКА ПЯТЬДЕСЯТ
"А Максим к прилавку. На прилавке -- ящик с деньгами. Шарит Максим -- в пальцах дрожь. Вытащил деньги, да маловато денег. Где же такое -- денежки?",ЛЯЛЬКА ПЯТЬДЕСЯТ
"Роет Максим по комнате -- нету денег. А в руки все ненужное лезет, -- гребенка, например, или блюдечко.",ЛЯЛЬКА ПЯТЬДЕСЯТ
"-- Тьфу, бес, -- где же денежки?",ЛЯЛЬКА ПЯТЬДЕСЯТ
А в дверь на лестнице кто-то постучал условно.,ЛЯЛЬКА ПЯТЬДЕСЯТ
"Прикрыл Максим бабкиного мужа рогожкой. И к двери подошел. Слушает. Открыть, не открыть? -- открою. Сердце успокоил и дверь открыл.",ЛЯЛЬКА ПЯТЬДЕСЯТ
Малюсенький вошел старичок и тоненько сказал:,ЛЯЛЬКА ПЯТЬДЕСЯТ
-- Бабку бы Авдотью мне...,ЛЯЛЬКА ПЯТЬДЕСЯТ
А Максим старичку такое:,ЛЯЛЬКА ПЯТЬДЕСЯТ
"-- Нету, старичок, Авдотьи. Иди себе с богом. Иди, сделай милость.",ЛЯЛЬКА ПЯТЬДЕСЯТ
"Сказал это и видит: гирька трехфунтовая в руке. Испугался Максим, что старичок гирьку заметит, пихает ее в карман, прячет гирьку-то, а старичок бочком, бочком и протискался тем временем в комнату.",ЛЯЛЬКА ПЯТЬДЕСЯТ
"-- Подожду, -- говорит, -- бабку Авдотью. У бабки Авдотьи славная картошечка... Э, да у ней и капустка, наверное, славная. Да. Ей-богу, славная капустка...",ЛЯЛЬКА ПЯТЬДЕСЯТ
"И такой говорун, научный старичок, Максимке бы с мыслями собраться,",ЛЯЛЬКА ПЯТЬДЕСЯТ
а старичок такое:,ЛЯЛЬКА ПЯТЬДЕСЯТ
"-- Ну, хорошо, человеку все бесплатно... Согласен. Да только, на мой научный взгляд, общественное питание -- это уж, извините, это сущий вздор и совершенно ложные слова. На все согласен, а тут уж к бабке Авдотье пойду..Не могу... Извините... Я, скажем, головой поработал -- рыбки захотел: фосфор в рыбке. Ты языком поболтал -- молочную тебе диэту... А вы говорите -- общественное питание. Из корыта... Да-с, молодой человек, на все соглашусь, а уж бабку-то Авдотью мне оставьте... Совершенно ложные слова.",ЛЯЛЬКА ПЯТЬДЕСЯТ
