title,words,n,n_text
ALL’S WELL THAT ENDS WELL,nicer,1,1
ALL’S WELL THAT ENDS WELL,nun’s,1,1
ALL’S WELL THAT ENDS WELL,o’erflow,1,1
ALL’S WELL THAT ENDS WELL,o’erflows,1,1
ALL’S WELL THAT ENDS WELL,occidental,1,1
ALL’S WELL THAT ENDS WELL,offendress,1,1
ALL’S WELL THAT ENDS WELL,ordinaries,1,1
ALL’S WELL THAT ENDS WELL,oscorbidulchos,1,1
ALL’S WELL THAT ENDS WELL,pancake,1,1
ALL’S WELL THAT ENDS WELL,papist,1,1
ALL’S WELL THAT ENDS WELL,paracelsus,1,1
ALL’S WELL THAT ENDS WELL,partaken,1,1
ALL’S WELL THAT ENDS WELL,pears,1,1
ALL’S WELL THAT ENDS WELL,penitents,1,1
ALL’S WELL THAT ENDS WELL,performer,1,1
ALL’S WELL THAT ENDS WELL,persecuted,1,1
ALL’S WELL THAT ENDS WELL,persists,1,1
ALL’S WELL THAT ENDS WELL,personages,1,1
ALL’S WELL THAT ENDS WELL,perverted,1,1
ALL’S WELL THAT ENDS WELL,philosophical,1,1
ALL’S WELL THAT ENDS WELL,phisnomy,1,1
ALL’S WELL THAT ENDS WELL,pippen,1,1
ALL’S WELL THAT ENDS WELL,poising,1,1
ALL’S WELL THAT ENDS WELL,portotartarossa,1,1
ALL’S WELL THAT ENDS WELL,poysam,1,1
ALL’S WELL THAT ENDS WELL,prejudicates,1,1
ALL’S WELL THAT ENDS WELL,principles,1,1
ALL’S WELL THAT ENDS WELL,prophesier,1,1
ALL’S WELL THAT ENDS WELL,proposes,1,1
ALL’S WELL THAT ENDS WELL,pur,1,1
ALL’S WELL THAT ENDS WELL,purifying,1,1
ALL’S WELL THAT ENDS WELL,quatch,1,1
ALL’S WELL THAT ENDS WELL,questant,1,1
ALL’S WELL THAT ENDS WELL,quick’st,1,1
ALL’S WELL THAT ENDS WELL,quicklier,1,1
ALL’S WELL THAT ENDS WELL,ravishments,1,1
ALL’S WELL THAT ENDS WELL,receipts,1,1
ALL’S WELL THAT ENDS WELL,recov’ry,1,1
ALL’S WELL THAT ENDS WELL,rector,1,1
ALL’S WELL THAT ENDS WELL,relinquish’d,1,1
ALL’S WELL THAT ENDS WELL,repeal’d,1,1
ALL’S WELL THAT ENDS WELL,reserved,1,1
ALL’S WELL THAT ENDS WELL,resolvedly,1,1
ALL’S WELL THAT ENDS WELL,revania,1,1
ALL’S WELL THAT ENDS WELL,ring’s,1,1
ALL’S WELL THAT ENDS WELL,robb’st,1,1
ALL’S WELL THAT ENDS WELL,ruttish,1,1
ALL’S WELL THAT ENDS WELL,sacked,1,1
ALL’S WELL THAT ENDS WELL,salads,1,1
ALL’S WELL THAT ENDS WELL,seducer,1,1
ALL’S WELL THAT ENDS WELL,senoys,1,1
ALL’S WELL THAT ENDS WELL,shackle,1,1
ALL’S WELL THAT ENDS WELL,shrieve’s,1,1
ALL’S WELL THAT ENDS WELL,sinned,1,1
ALL’S WELL THAT ENDS WELL,snipt,1,1
ALL’S WELL THAT ENDS WELL,so’s,1,1
ALL’S WELL THAT ENDS WELL,soundness,1,1
ALL’S WELL THAT ENDS WELL,spinii,1,1
ALL’S WELL THAT ENDS WELL,sprat,1,1
ALL’S WELL THAT ENDS WELL,staining,1,1
ALL’S WELL THAT ENDS WELL,stripped,1,1
ALL’S WELL THAT ENDS WELL,succeeded,1,1
ALL’S WELL THAT ENDS WELL,swell’s,1,1
ALL’S WELL THAT ENDS WELL,t’one,1,1
ALL’S WELL THAT ENDS WELL,taffety,1,1
ALL’S WELL THAT ENDS WELL,tail’d,1,1
ALL’S WELL THAT ENDS WELL,th’ambition,1,1
ALL’S WELL THAT ENDS WELL,th’inaudible,1,1
ALL’S WELL THAT ENDS WELL,thanking,1,1
ALL’S WELL THAT ENDS WELL,there’t,1,1
ALL’S WELL THAT ENDS WELL,thirsts,1,1
ALL’S WELL THAT ENDS WELL,thitherward,1,1
ALL’S WELL THAT ENDS WELL,threat’ningly,1,1
ALL’S WELL THAT ENDS WELL,throca,1,1
ALL’S WELL THAT ENDS WELL,thromuldo,1,1
ALL’S WELL THAT ENDS WELL,tib’s,1,1
ALL’S WELL THAT ENDS WELL,torcher,1,1
ALL’S WELL THAT ENDS WELL,traitress,1,1
ALL’S WELL THAT ENDS WELL,transcendence,1,1
ALL’S WELL THAT ENDS WELL,tuscany,1,1
ALL’S WELL THAT ENDS WELL,unbak’d,1,1
ALL’S WELL THAT ENDS WELL,uncropped,1,1
ALL’S WELL THAT ENDS WELL,underminers,1,1
ALL’S WELL THAT ENDS WELL,unquestion’d,1,1
ALL’S WELL THAT ENDS WELL,unroot,1,1
ALL’S WELL THAT ENDS WELL,unseal’d,1,1
ALL’S WELL THAT ENDS WELL,unseason’d,1,1
ALL’S WELL THAT ENDS WELL,unserviceable,1,1
ALL’S WELL THAT ENDS WELL,vaumond,1,1
ALL’S WELL THAT ENDS WELL,vauvado,1,1
ALL’S WELL THAT ENDS WELL,vildest,1,1
ALL’S WELL THAT ENDS WELL,vileness,1,1
ALL’S WELL THAT ENDS WELL,villain’d,1,1
ALL’S WELL THAT ENDS WELL,villianda,1,1
ALL’S WELL THAT ENDS WELL,vinager,1,1
ALL’S WELL THAT ENDS WELL,violenta,1,1
ALL’S WELL THAT ENDS WELL,volivorco,1,1
ALL’S WELL THAT ENDS WELL,wealthiest,1,1
ALL’S WELL THAT ENDS WELL,whatsome’er,1,1
ALL’S WELL THAT ENDS WELL,wicky,1,1
ALL’S WELL THAT ENDS WELL,widower’s,1,1
ALL’S WELL THAT ENDS WELL,woodland,1,1
ALL’S WELL THAT ENDS WELL,woolsey,1,1
ALL’S WELL THAT ENDS WELL,yond’s,1,1
AS YOU LIKE IT,rosalind,47,1
AS YOU LIKE IT,orlando,26,1
AS YOU LIKE IT,phebe,17,1
AS YOU LIKE IT,audrey,14,1
AS YOU LIKE IT,rosalinde,11,1
AS YOU LIKE IT,ganymede,8,1
AS YOU LIKE IT,oliver,8,1
AS YOU LIKE IT,arden,7,1
AS YOU LIKE IT,wrestler,7,1
AS YOU LIKE IT,aliena,6,1
AS YOU LIKE IT,courtier's,4,1
AS YOU LIKE IT,ducdame,4,1
AS YOU LIKE IT,nonino,4,1
AS YOU LIKE IT,rowland's,4,1
AS YOU LIKE IT,beau,3,1
AS YOU LIKE IT,celia,3,1
AS YOU LIKE IT,martext,3,1
AS YOU LIKE IT,arn,2,1
AS YOU LIKE IT,atalanta's,2,1
AS YOU LIKE IT,flux,2,1
AS YOU LIKE IT,holly,2,1
AS YOU LIKE IT,i'faith,2,1
AS YOU LIKE IT,ipse,2,1
AS YOU LIKE IT,judas's,2,1
AS YOU LIKE IT,knoll'd,2,1
AS YOU LIKE IT,misprised,2,1
AS YOU LIKE IT,pancakes,2,1
AS YOU LIKE IT,quip,2,1
AS YOU LIKE IT,slut,2,1
AS YOU LIKE IT,abruptly,1,1
AS YOU LIKE IT,allottery,1,1
AS YOU LIKE IT,amiens,1,1
AS YOU LIKE IT,approach'd,1,1
AS YOU LIKE IT,ark,1,1
AS YOU LIKE IT,assailants,1,1
AS YOU LIKE IT,audre'y,1,1
AS YOU LIKE IT,bask'd,1,1
AS YOU LIKE IT,batler,1,1
AS YOU LIKE IT,berhym'd,1,1
AS YOU LIKE IT,bird's,1,1
AS YOU LIKE IT,bolden'd,1,1
AS YOU LIKE IT,boorish,1,1
AS YOU LIKE IT,bridegrooms,1,1
AS YOU LIKE IT,bursting,1,1
AS YOU LIKE IT,bush's,1,1
AS YOU LIKE IT,buying,1,1
AS YOU LIKE IT,cannon's,1,1
AS YOU LIKE IT,caparison'd,1,1
AS YOU LIKE IT,capricious,1,1
AS YOU LIKE IT,carlot,1,1
AS YOU LIKE IT,caters,1,1
AS YOU LIKE IT,catlike,1,1
AS YOU LIKE IT,challenger's,1,1
AS YOU LIKE IT,challengers,1,1
AS YOU LIKE IT,chewing,1,1
AS YOU LIKE IT,christen'd,1,1
AS YOU LIKE IT,chroniclers,1,1
AS YOU LIKE IT,cleanliest,1,1
AS YOU LIKE IT,cods,1,1
AS YOU LIKE IT,coney,1,1
AS YOU LIKE IT,confirmer,1,1
AS YOU LIKE IT,convertites,1,1
AS YOU LIKE IT,copulatives,1,1
AS YOU LIKE IT,could'st,1,1
AS YOU LIKE IT,cours'd,1,1
AS YOU LIKE IT,cow's,1,1
AS YOU LIKE IT,dappled,1,1
AS YOU LIKE IT,debility,1,1
AS YOU LIKE IT,defies,1,1
AS YOU LIKE IT,deifying,1,1
AS YOU LIKE IT,demonstrating,1,1
AS YOU LIKE IT,despiser,1,1
AS YOU LIKE IT,disputable,1,1
AS YOU LIKE IT,earthquakes,1,1
AS YOU LIKE IT,effigies,1,1
AS YOU LIKE IT,emulator,1,1
AS YOU LIKE IT,enchantingly,1,1
AS YOU LIKE IT,engend'red,1,1
AS YOU LIKE IT,enlarg'd,1,1
AS YOU LIKE IT,ensman,1,1
AS YOU LIKE IT,entame,1,1
AS YOU LIKE IT,entrances,1,1
AS YOU LIKE IT,envenoms,1,1
AS YOU LIKE IT,epilogues,1,1
AS YOU LIKE IT,eventful,1,1
AS YOU LIKE IT,examines,1,1
AS YOU LIKE IT,expediently,1,1
AS YOU LIKE IT,extermin'd,1,1
AS YOU LIKE IT,extracted,1,1
AS YOU LIKE IT,eyebrow,1,1
AS YOU LIKE IT,fenc'd,1,1
AS YOU LIKE IT,flatt'red,1,1
AS YOU LIKE IT,fleeces,1,1
AS YOU LIKE IT,frail'st,1,1
AS YOU LIKE IT,freestone,1,1
AS YOU LIKE IT,fringe,1,1
AS YOU LIKE IT,gargantua's,1,1
AS YOU LIKE IT,giddiness,1,1
AS YOU LIKE IT,gipsies,1,1
AS YOU LIKE IT,goddild,1,1
AS YOU LIKE IT,goldenly,1,1
AS YOU LIKE IT,goldsmiths,1,1
AS YOU LIKE IT,gravell'd,1,1
AS YOU LIKE IT,greenwood,1,1
AS YOU LIKE IT,haunches,1,1
AS YOU LIKE IT,hawthorns,1,1
AS YOU LIKE IT,hisperia,1,1
AS YOU LIKE IT,homewards,1,1
AS YOU LIKE IT,homily,1,1
AS YOU LIKE IT,huntress,1,1
AS YOU LIKE IT,hurtling,1,1
AS YOU LIKE IT,huswife's,1,1
AS YOU LIKE IT,hyen,1,1
AS YOU LIKE IT,inconvenient,1,1
AS YOU LIKE IT,indented,1,1
AS YOU LIKE IT,inhabited,1,1
AS YOU LIKE IT,injure,1,1
AS YOU LIKE IT,insomuch,1,1
AS YOU LIKE IT,invectively,1,1
AS YOU LIKE IT,ladyships,1,1
AS YOU LIKE IT,lam'd,1,1
AS YOU LIKE IT,limn'd,1,1
AS YOU LIKE IT,limp'd,1,1
AS YOU LIKE IT,maiden's,1,1
AS YOU LIKE IT,mewling,1,1
AS YOU LIKE IT,milk'd,1,1
AS YOU LIKE IT,misconstrues,1,1
AS YOU LIKE IT,mistress's,1,1
AS YOU LIKE IT,mockable,1,1
AS YOU LIKE IT,monastic,1,1
AS YOU LIKE IT,moonish,1,1
AS YOU LIKE IT,moss'd,1,1
AS YOU LIKE IT,motley's,1,1
AS YOU LIKE IT,musician's,1,1
AS YOU LIKE IT,obscuring,1,1
AS YOU LIKE IT,odes,1,1
AS YOU LIKE IT,offer'st,1,1
AS YOU LIKE IT,omittance,1,1
AS YOU LIKE IT,outstay,1,1
AS YOU LIKE IT,pacing,1,1
AS YOU LIKE IT,pancackes,1,1
AS YOU LIKE IT,panel,1,1
AS YOU LIKE IT,perceiveth,1,1
AS YOU LIKE IT,perishest,1,1
AS YOU LIKE IT,phebe's,1,1
AS YOU LIKE IT,phebes,1,1
AS YOU LIKE IT,pierceth,1,1
AS YOU LIKE IT,poke,1,1
AS YOU LIKE IT,portugal,1,1
AS YOU LIKE IT,propositions,1,1
AS YOU LIKE IT,providently,1,1
AS YOU LIKE IT,provoketh,1,1
AS YOU LIKE IT,prun'st,1,1
AS YOU LIKE IT,puking,1,1
AS YOU LIKE IT,pulpiter,1,1
AS YOU LIKE IT,purlieus,1,1
AS YOU LIKE IT,questioning,1,1
AS YOU LIKE IT,quintain,1,1
AS YOU LIKE IT,reaps,1,1
AS YOU LIKE IT,recountments,1,1
AS YOU LIKE IT,redness,1,1
AS YOU LIKE IT,rememb'rest,1,1
AS YOU LIKE IT,representing,1,1
AS YOU LIKE IT,residue,1,1
AS YOU LIKE IT,resorted,1,1
AS YOU LIKE IT,revelry,1,1
AS YOU LIKE IT,righteously,1,1
AS YOU LIKE IT,rosalinda,1,1
AS YOU LIKE IT,roynish,1,1
AS YOU LIKE IT,rustically,1,1
AS YOU LIKE IT,satchel,1,1
AS YOU LIKE IT,saturdays,1,1
AS YOU LIKE IT,scholar's,1,1
AS YOU LIKE IT,scoffer,1,1
AS YOU LIKE IT,scrippage,1,1
AS YOU LIKE IT,se'nnight,1,1
AS YOU LIKE IT,sermons,1,1
AS YOU LIKE IT,sestos,1,1
AS YOU LIKE IT,shak'd,1,1
AS YOU LIKE IT,shank,1,1
AS YOU LIKE IT,shepherdes,1,1
AS YOU LIKE IT,silenced,1,1
AS YOU LIKE IT,simp'ring,1,1
AS YOU LIKE IT,slipper'd,1,1
AS YOU LIKE IT,sluttishness,1,1
AS YOU LIKE IT,smirch,1,1
AS YOU LIKE IT,spitting,1,1
AS YOU LIKE IT,squand'ring,1,1
AS YOU LIKE IT,stalking,1,1
AS YOU LIKE IT,stalling,1,1
AS YOU LIKE IT,stammer,1,1
AS YOU LIKE IT,stanzo,1,1
AS YOU LIKE IT,stanzos,1,1
AS YOU LIKE IT,straits,1,1
AS YOU LIKE IT,streching,1,1
AS YOU LIKE IT,stripp'd,1,1
AS YOU LIKE IT,stubbornest,1,1
AS YOU LIKE IT,suppers,1,1
AS YOU LIKE IT,swaggerer,1,1
AS YOU LIKE IT,swans,1,1
AS YOU LIKE IT,swashing,1,1
AS YOU LIKE IT,tarr'd,1,1
AS YOU LIKE IT,taunting,1,1
AS YOU LIKE IT,tax'd,1,1
AS YOU LIKE IT,thatch'd,1,1
AS YOU LIKE IT,tripp'd,1,1
AS YOU LIKE IT,trowel,1,1
AS YOU LIKE IT,udders,1,1
AS YOU LIKE IT,umber,1,1
AS YOU LIKE IT,unbanded,1,1
AS YOU LIKE IT,unbashful,1,1
AS YOU LIKE IT,unbutton'd,1,1
AS YOU LIKE IT,unclaim'd,1,1
AS YOU LIKE IT,unexpressive,1,1
AS YOU LIKE IT,unfaithful,1,1
AS YOU LIKE IT,ungentleness,1,1
AS YOU LIKE IT,unkept,1,1
AS YOU LIKE IT,unlink'd,1,1
AS YOU LIKE IT,unmuzzle,1,1
AS YOU LIKE IT,unquestionable,1,1
AS YOU LIKE IT,unregarded,1,1
AS YOU LIKE IT,untreasur'd,1,1
AS YOU LIKE IT,vacation,1,1
AS YOU LIKE IT,vehemence,1,1
AS YOU LIKE IT,victuall'd,1,1
AS YOU LIKE IT,wainscot,1,1
AS YOU LIKE IT,warr'st,1,1
AS YOU LIKE IT,waywarder,1,1
AS YOU LIKE IT,wearer's,1,1
AS YOU LIKE IT,whippers,1,1
AS YOU LIKE IT,whisper'd,1,1
AS YOU LIKE IT,whooping,1,1
AS YOU LIKE IT,wraps,1,1
AS YOU LIKE IT,wreath'd,1,1
AS YOU LIKE IT,wrestler's,1,1
CYMBELINE,posthumus,50,1
CYMBELINE,pisanio,44,1
CYMBELINE,imogen,43,1
CYMBELINE,belarius,27,1
CYMBELINE,cloten,27,1
CYMBELINE,cymbeline,26,1
CYMBELINE,cymbeline’s,23,1
CYMBELINE,iachimo,18,1
CYMBELINE,leonatus,17,1
CYMBELINE,arviragus,15,1
CYMBELINE,guiderius,15,1
CYMBELINE,britons,11,1
CYMBELINE,briton,9,1
CYMBELINE,fidele,9,1
CYMBELINE,polydore,8,1
CYMBELINE,cadwal,7,1
CYMBELINE,philario’s,7,1
CYMBELINE,cloten’s,6,1
CYMBELINE,augustus,5,1
CYMBELINE,flow’rs,5,1
CYMBELINE,imogen’s,5,1
CYMBELINE,cæsar’s,4,1
CYMBELINE,cassibelan,4,1
CYMBELINE,euriphile,4,1
CYMBELINE,lud’s,4,1
CYMBELINE,philario,4,1
CYMBELINE,pow’rs,4,1
CYMBELINE,from’s,3,1
CYMBELINE,gaolers,3,1
CYMBELINE,leonati,3,1
CYMBELINE,long’st,3,1
CYMBELINE,make’t,3,1
CYMBELINE,sicilius,3,1
CYMBELINE,swell’d,3,1
CYMBELINE,adornment,2,1
CYMBELINE,aer,2,1
CYMBELINE,cæsars,2,1
CYMBELINE,cambria,2,1
CYMBELINE,cook’d,2,1
CYMBELINE,dalmatians,2,1
CYMBELINE,grew’st,2,1
CYMBELINE,harts,2,1
CYMBELINE,mollis,2,1
CYMBELINE,mountaineer,2,1
CYMBELINE,mulier,2,1
CYMBELINE,mulmutius,2,1
CYMBELINE,muster’d,2,1
CYMBELINE,pannonians,2,1
CYMBELINE,runagates,2,1
CYMBELINE,shes,2,1
CYMBELINE,tenantius,2,1
CYMBELINE,to’s,2,1
CYMBELINE,unparagon’d,2,1
CYMBELINE,wagers,2,1
CYMBELINE,whereunto,2,1
CYMBELINE,accessible,1,1
CYMBELINE,acorn’d,1,1
CYMBELINE,adjourn’d,1,1
CYMBELINE,adorer,1,1
CYMBELINE,adulteries,1,1
CYMBELINE,adventur’d,1,1
CYMBELINE,æneas,1,1
CYMBELINE,affirmation,1,1
CYMBELINE,afore’t,1,1
CYMBELINE,air’s,1,1
CYMBELINE,allayments,1,1
CYMBELINE,allur’d,1,1
CYMBELINE,andirons,1,1
CYMBELINE,ang’red,1,1
CYMBELINE,approvers,1,1
CYMBELINE,arch’d,1,1
CYMBELINE,arrearages,1,1
CYMBELINE,ask’st,1,1
CYMBELINE,assum’d,1,1
CYMBELINE,astronomer,1,1
CYMBELINE,attemptable,1,1
CYMBELINE,averring,1,1
CYMBELINE,backside,1,1
CYMBELINE,ballasting,1,1
CYMBELINE,bathing,1,1
CYMBELINE,baubles,1,1
CYMBELINE,becom’d,1,1
CYMBELINE,becom’st,1,1
CYMBELINE,behest,1,1
CYMBELINE,between’s,1,1
CYMBELINE,blazon’st,1,1
CYMBELINE,blurr’d,1,1
CYMBELINE,britain’s,1,1
CYMBELINE,brogues,1,1
CYMBELINE,broths,1,1
CYMBELINE,browse,1,1
CYMBELINE,carl,1,1
CYMBELINE,cas’d,1,1
CYMBELINE,casually,1,1
CYMBELINE,chaffless,1,1
CYMBELINE,chalic’d,1,1
CYMBELINE,champ,1,1
CYMBELINE,changest,1,1
CYMBELINE,chaser,1,1
CYMBELINE,chimneypiece,1,1
CYMBELINE,clock’s,1,1
CYMBELINE,clotens,1,1
CYMBELINE,cloys,1,1
CYMBELINE,coiner,1,1
CYMBELINE,commix,1,1
CYMBELINE,company’s,1,1
CYMBELINE,confection,1,1
CYMBELINE,confections,1,1
CYMBELINE,confiners,1,1
CYMBELINE,continu’d,1,1
CYMBELINE,corresponding,1,1
CYMBELINE,corrupters,1,1
CYMBELINE,costlier,1,1
CYMBELINE,counterchange,1,1
CYMBELINE,courages,1,1
CYMBELINE,covetings,1,1
CYMBELINE,craftied,1,1
CYMBELINE,crare,1,1
CYMBELINE,cravens,1,1
CYMBELINE,creates,1,1
CYMBELINE,creek,1,1
CYMBELINE,crook’d,1,1
CYMBELINE,crystalline,1,1
CYMBELINE,curtail,1,1
CYMBELINE,daisied,1,1
CYMBELINE,damm’d,1,1
CYMBELINE,danger’s,1,1
CYMBELINE,definite,1,1
CYMBELINE,dependances,1,1
CYMBELINE,depender,1,1
CYMBELINE,derogation,1,1
CYMBELINE,dew’s,1,1
CYMBELINE,diedst,1,1
CYMBELINE,dieter,1,1
CYMBELINE,disarmeth,1,1
CYMBELINE,discourtesy,1,1
CYMBELINE,disedg’d,1,1
CYMBELINE,disorder’s,1,1
CYMBELINE,disprov’st,1,1
CYMBELINE,ditch’d,1,1
CYMBELINE,divineness,1,1
CYMBELINE,do’s,1,1
CYMBELINE,dominion,1,1
CYMBELINE,dotards,1,1
CYMBELINE,dream’s,1,1
CYMBELINE,easiliest,1,1
CYMBELINE,enchaf’d,1,1
CYMBELINE,endows,1,1
CYMBELINE,endur’st,1,1
CYMBELINE,enfeebles,1,1
CYMBELINE,estimations,1,1
CYMBELINE,excelled,1,1
CYMBELINE,excited,1,1
CYMBELINE,exorciser,1,1
CYMBELINE,experiences,1,1
CYMBELINE,ey’st,1,1
CYMBELINE,eyestrings,1,1
CYMBELINE,fainter,1,1
CYMBELINE,fanes,1,1
CYMBELINE,fear’s,1,1
CYMBELINE,feated,1,1
CYMBELINE,feeler’s,1,1
CYMBELINE,fetter’d,1,1
CYMBELINE,fidele’s,1,1
CYMBELINE,figur’d,1,1
CYMBELINE,figure’s,1,1
CYMBELINE,fit’st,1,1
CYMBELINE,fool’ry,1,1
CYMBELINE,foresay,1,1
CYMBELINE,foreshow’d,1,1
CYMBELINE,forfeiters,1,1
CYMBELINE,foster’d,1,1
CYMBELINE,franchise,1,1
CYMBELINE,franklin’s,1,1
CYMBELINE,free’t,1,1
CYMBELINE,freeness,1,1
CYMBELINE,furnaces,1,1
CYMBELINE,gallowses,1,1
CYMBELINE,gentlewoman’s,1,1
CYMBELINE,giants,1,1
CYMBELINE,goer,1,1
CYMBELINE,hanging’s,1,1
CYMBELINE,heap’st,1,1
CYMBELINE,herblets,1,1
CYMBELINE,herd’s,1,1
CYMBELINE,horrider,1,1
CYMBELINE,horsehairs,1,1
CYMBELINE,hugeness,1,1
CYMBELINE,immogen,1,1
CYMBELINE,imperceiverant,1,1
CYMBELINE,importantly,1,1
CYMBELINE,incivil,1,1
CYMBELINE,induc’d,1,1
CYMBELINE,inferiors,1,1
CYMBELINE,inlay,1,1
CYMBELINE,inspir’d,1,1
CYMBELINE,insultment,1,1
CYMBELINE,irregulous,1,1
CYMBELINE,items,1,1
CYMBELINE,jackanapes,1,1
CYMBELINE,jackslave,1,1
CYMBELINE,knighthoods,1,1
CYMBELINE,laming,1,1
CYMBELINE,languishing,1,1
CYMBELINE,leaf’s,1,1
CYMBELINE,learnings,1,1
CYMBELINE,length’ned,1,1
CYMBELINE,length’ning,1,1
CYMBELINE,leo,1,1
CYMBELINE,liegers,1,1
CYMBELINE,long’d,1,1
CYMBELINE,look’dst,1,1
CYMBELINE,loyal’st,1,1
CYMBELINE,loyally,1,1
CYMBELINE,mapp’d,1,1
CYMBELINE,mercurial,1,1
CYMBELINE,minist’red,1,1
CYMBELINE,mov’st,1,1
CYMBELINE,mutation,1,1
CYMBELINE,mutest,1,1
CYMBELINE,natus,1,1
CYMBELINE,neighbour’s,1,1
CYMBELINE,niceness,1,1
CYMBELINE,o’erborne,1,1
CYMBELINE,o’ercome,1,1
CYMBELINE,o’ergrown,1,1
CYMBELINE,o’erjoy’d,1,1
CYMBELINE,o’erpays,1,1
CYMBELINE,o’errate,1,1
CYMBELINE,o’ervalues,1,1
CYMBELINE,ods,1,1
CYMBELINE,openness,1,1
CYMBELINE,oppositions,1,1
CYMBELINE,outlustres,1,1
CYMBELINE,outpriz’d,1,1
CYMBELINE,outsell,1,1
CYMBELINE,outsells,1,1
CYMBELINE,outstood,1,1
CYMBELINE,outvenoms,1,1
CYMBELINE,overbuys,1,1
CYMBELINE,overland,1,1
CYMBELINE,pal’d,1,1
CYMBELINE,pang’d,1,1
CYMBELINE,pardon’s,1,1
CYMBELINE,partner’d,1,1
CYMBELINE,payments,1,1
CYMBELINE,peck’d,1,1
CYMBELINE,personates,1,1
CYMBELINE,perturb’d,1,1
CYMBELINE,philarmonus,1,1
CYMBELINE,pickaxes,1,1
CYMBELINE,pictur’d,1,1
CYMBELINE,pisanio’s,1,1
CYMBELINE,pittikins,1,1
CYMBELINE,ponds,1,1
CYMBELINE,pray’rs,1,1
CYMBELINE,preservers,1,1
CYMBELINE,prides,1,1
CYMBELINE,proconsul,1,1
CYMBELINE,procuring,1,1
CYMBELINE,prohibition,1,1
CYMBELINE,provider,1,1
CYMBELINE,pudency,1,1
CYMBELINE,qualm’d,1,1
CYMBELINE,quarrelous,1,1
CYMBELINE,questioned’st,1,1
CYMBELINE,ramps,1,1
CYMBELINE,rangers,1,1
CYMBELINE,ransom’s,1,1
CYMBELINE,raps,1,1
CYMBELINE,rar’st,1,1
CYMBELINE,rav’d,1,1
CYMBELINE,raz’d,1,1
CYMBELINE,rebelling,1,1
CYMBELINE,receiver,1,1
CYMBELINE,referr’d,1,1
CYMBELINE,refts,1,1
CYMBELINE,reinforce,1,1
CYMBELINE,rejoic’d,1,1
CYMBELINE,rejoicingly,1,1
CYMBELINE,remember’t,1,1
CYMBELINE,resum’d,1,1
CYMBELINE,revengingly,1,1
CYMBELINE,ripely,1,1
CYMBELINE,robber,1,1
CYMBELINE,romish,1,1
CYMBELINE,roof’s,1,1
CYMBELINE,rotting,1,1
CYMBELINE,ruddock,1,1
CYMBELINE,sample,1,1
CYMBELINE,satiate,1,1
CYMBELINE,scorpion,1,1
CYMBELINE,screw’d,1,1
CYMBELINE,scriptures,1,1
CYMBELINE,shap’d,1,1
CYMBELINE,sharded,1,1
CYMBELINE,sienna’s,1,1
CYMBELINE,sinon’s,1,1
CYMBELINE,skipp’d,1,1
CYMBELINE,slaught’ring,1,1
CYMBELINE,slaver,1,1
CYMBELINE,slipp’ry,1,1
CYMBELINE,sluggish,1,1
CYMBELINE,smallness,1,1
CYMBELINE,smell’d,1,1
CYMBELINE,something’s,1,1
CYMBELINE,sorer,1,1
CYMBELINE,sots,1,1
CYMBELINE,sow’d,1,1
CYMBELINE,sparkles,1,1
CYMBELINE,speediness,1,1
CYMBELINE,sprited,1,1
CYMBELINE,staider,1,1
CYMBELINE,statist,1,1
CYMBELINE,steer’d,1,1
CYMBELINE,stepmothers,1,1
CYMBELINE,stiller,1,1
CYMBELINE,stowage,1,1
CYMBELINE,stricter,1,1
CYMBELINE,striplings,1,1
CYMBELINE,stupefy,1,1
CYMBELINE,styl’d,1,1
CYMBELINE,sunbeams,1,1
CYMBELINE,supplyant,1,1
CYMBELINE,supplyment,1,1
CYMBELINE,swan’s,1,1
CYMBELINE,sweet’ned,1,1
CYMBELINE,tabled,1,1
CYMBELINE,tablet,1,1
CYMBELINE,tanlings,1,1
CYMBELINE,tender’st,1,1
CYMBELINE,testiness,1,1
CYMBELINE,throughfare,1,1
CYMBELINE,throw’t,1,1
CYMBELINE,thunderer,1,1
CYMBELINE,tirest,1,1
CYMBELINE,tomboys,1,1
CYMBELINE,torturers,1,1
CYMBELINE,trims,1,1
CYMBELINE,trulls,1,1
CYMBELINE,turbans,1,1
CYMBELINE,uncross’d,1,1
CYMBELINE,unkinglike,1,1
CYMBELINE,unlearn’d,1,1
CYMBELINE,unpaved,1,1
CYMBELINE,unscaleable,1,1
CYMBELINE,unseduc’d,1,1
CYMBELINE,unspeaking,1,1
CYMBELINE,unspoken,1,1
CYMBELINE,unsunn’d,1,1
CYMBELINE,untender’d,1,1
CYMBELINE,upcast,1,1
CYMBELINE,vanquisheth,1,1
CYMBELINE,vaulted,1,1
CYMBELINE,voucher,1,1
CYMBELINE,vouching,1,1
CYMBELINE,vouchsafes,1,1
CYMBELINE,wav’d,1,1
CYMBELINE,when’t,1,1
CYMBELINE,where’t,1,1
CYMBELINE,will’s,1,1
CYMBELINE,winnow,1,1
CYMBELINE,winterly,1,1
CYMBELINE,wonderfully,1,1
CYMBELINE,workers,1,1
CYMBELINE,wren’s,1,1
CYMBELINE,wrists,1,1
CYMBELINE,wrying,1,1
CYMBELINE,year’s,1,1
CYMBELINE,zephyrs,1,1
KING HENRY THE EIGHTH,griffith,10,1
KING HENRY THE EIGHTH,lovell,8,1
KING HENRY THE EIGHTH,wolsey,8,1
